City_Name,Restaurant_Name,Request_Time_Local,Final_Delivery_Time_Local,Order_Status,Item_Name,Item_quantity,Customizations,Customization_Cost_Local,Special_Instructions,Item_Price,Order_Price,Currency
Washington D.C.,Grounds Central Station,2023-02-14T09:30:45.000Z,2023-02-14T10:02:53.000Z,completed,2 Hash Browns,1,Add Ketchup packets,0.0,,4.5,25.13,USD
Washington D.C.,Grounds Central Station,2023-02-14T09:30:45.000Z,2023-02-14T10:02:53.000Z,completed,Buffalo Chicken Melt,1,No Combo,0.0,,11.5,25.13,USD
Washington D.C.,Grounds Central Station,2023-02-14T09:30:45.000Z,2023-02-14T10:02:53.000Z,completed,Hazelnut Latte,1,"Regular, Add Whipped Cream, Hot, Small, Regular syrup",0.0,,4.75,25.13,USD
Washington D.C.,Grounds Central Station,2023-02-14T09:30:45.000Z,2023-02-14T10:02:53.000Z,completed,Hazelnut Latte,1,Breve (Half & Half),1.0,,4.75,25.13,USD
Washington D.C.,Thai Tyme Restaurant,2023-02-13T18:39:04.000Z,2023-02-13T19:16:21.000Z,completed,Fried Rice Yellow Curry,1,Shrimp,3.0,Extra shrimp 3 Spicy,11.95,40.18,USD
Washington D.C.,Thai Tyme Restaurant,2023-02-13T18:39:04.000Z,2023-02-13T19:16:21.000Z,completed,Veggie Dumplings,2,"",,,7.95,40.18,USD
Washington D.C.,IHOP (Centreville Rd),2023-02-11T23:53:10.000Z,2023-02-12T01:02:53.000Z,completed,Southwest Chicken Burrito & Bowl,1,Burrito,13.19,,0.0,37.1,USD
Washington D.C.,IHOP (Centreville Rd),2023-02-11T23:53:10.000Z,2023-02-12T01:02:53.000Z,completed,Southwest Chicken Burrito & Bowl,1,30 oz. Blue Raspberry Lemonade Splasher,4.19,,0.0,37.1,USD
Washington D.C.,IHOP (Centreville Rd),2023-02-11T23:53:10.000Z,2023-02-12T01:02:53.000Z,completed,Jalapeño Kick,1,"I Would Like to Add a Fountain Drink, French Fries",0.0,,0.0,37.1,USD
Washington D.C.,IHOP (Centreville Rd),2023-02-11T23:53:10.000Z,2023-02-12T01:02:53.000Z,completed,Southwest Chicken Burrito & Bowl,1,"Scrambled+, Crispy Hash Browns, I Would Like to Add a Fountain Drink, Hash Browns, No Hickory-Smoked Bacon Pieces",0.0,,0.0,37.1,USD
Washington D.C.,IHOP (Centreville Rd),2023-02-11T23:53:10.000Z,2023-02-12T01:02:53.000Z,completed,Jalapeño Kick,1,30 oz. Blue Raspberry Lemonade Splasher,4.19,,0.0,37.1,USD
Washington D.C.,IHOP (Centreville Rd),2023-02-11T23:53:10.000Z,2023-02-12T01:02:53.000Z,completed,Jalapeño Kick,1,Steakburger,14.39,,0.0,37.1,USD
Washington D.C.,IHOP (Centreville Rd),2023-02-11T23:53:10.000Z,2023-02-12T01:02:53.000Z,completed,NEW! Thick ‘N Fluffy Classic French Toast,1,"",,,10.79,37.1,USD
Washington D.C.,Paisano's Pizza (Manassas),2023-02-10T22:47:08.000Z,2023-02-10T23:23:01.000Z,completed,Brownie,1,"",,,4.01,19.71,USD
Washington D.C.,Paisano's Pizza (Manassas),2023-02-10T22:47:08.000Z,2023-02-10T23:23:01.000Z,completed,Peace Iced Tea,1,Razzleberry,0.0,,3.62,19.71,USD
Washington D.C.,Paisano's Pizza (Manassas),2023-02-10T22:47:08.000Z,2023-02-10T23:23:01.000Z,completed,Vegetarian,1,Hand Tossed,0.0,,14.94,19.71,USD
Washington D.C.,Paisano's Pizza (Manassas),2023-02-10T22:47:08.000Z,2023-02-10T23:23:01.000Z,completed,Vegetarian,1,"Medium 12\"",3.45,,14.94,19.71,USD
Washington D.C.,Thai Tyme Restaurant,2023-02-10T12:16:20.000Z,2023-02-10T12:51:18.000Z,completed,Drunken Noodles,1,Chicken,0.0,3 Spicy,11.95,39.72,USD
Washington D.C.,Thai Tyme Restaurant,2023-02-10T12:16:20.000Z,2023-02-10T12:51:18.000Z,completed,Fried Rice Yellow Curry,1,Shrimp,3.0,Extra shrimp,11.95,39.72,USD
Washington D.C.,Thai Tyme Restaurant,2023-02-10T12:16:20.000Z,2023-02-10T12:51:18.000Z,completed,Peanut Sauce,1,"",,,1.0,39.72,USD
Washington D.C.,Thai Tyme Restaurant,2023-02-10T12:16:20.000Z,2023-02-10T12:51:18.000Z,completed,Veggie Dumplings,2,"",,,7.95,39.72,USD
Washington D.C.,Panda Express (9685 Liberia Ave.),2023-02-04T10:55:59.000Z,2023-02-04T11:35:18.000Z,completed,Bigger Plate,1,"Mushroom Chicken, The Original Orange Chicken, SweetFire Chicken Breast, Kung Pao Chicken, Honey Sesame Chicken Breast, Chow Mein, Fried Rice",0.0,,13.75,41.78,USD
Washington D.C.,Panda Express (9685 Liberia Ave.),2023-02-04T10:55:59.000Z,2023-02-04T11:35:18.000Z,completed,Veggie Spring Roll,4,Small (2 pcs),0.0,,0.0,41.78,USD
Washington D.C.,Panda Express (9685 Liberia Ave.),2023-02-04T10:55:59.000Z,2023-02-04T11:35:18.000Z,completed,Veggie Spring Roll,4,Small,2.5,,0.0,41.78,USD
Washington D.C.,Thai Tyme Restaurant,2023-01-30T19:23:31.000Z,2023-01-30T19:59:58.000Z,completed,Fried Rice Yellow Curry,1,Chicken,0.0,,11.95,55.39,USD
Washington D.C.,Thai Tyme Restaurant,2023-01-30T19:23:31.000Z,2023-01-30T19:59:58.000Z,completed,Peanut Sauce,1,"",,,1.0,55.39,USD
Washington D.C.,Thai Tyme Restaurant,2023-01-30T19:23:31.000Z,2023-01-30T19:59:58.000Z,completed,Drunken Noodles,1,Shrimp,3.0,extra shrimp,11.95,55.39,USD
Washington D.C.,Thai Tyme Restaurant,2023-01-30T19:23:31.000Z,2023-01-30T19:59:58.000Z,completed,Veggie Dumplings,2,"",,,7.95,55.39,USD
Washington D.C.,Mehfil Restaurant and Banquet (10820 Ballsford Rd),2023-01-27T21:08:52.000Z,2023-01-27T22:04:20.000Z,completed,SAMOSA (2 PCS),1,"",,,7.19,72.44,USD
Washington D.C.,Mehfil Restaurant and Banquet (10820 Ballsford Rd),2023-01-27T21:08:52.000Z,2023-01-27T22:04:20.000Z,completed,AMRITSARI CHICKEN,1,"",,,22.99,72.44,USD
Washington D.C.,Mehfil Restaurant and Banquet (10820 Ballsford Rd),2023-01-27T21:08:52.000Z,2023-01-27T22:04:20.000Z,completed,SAFFRON PANEER,1,"",,Medium Spicy,21.99,72.44,USD
Washington D.C.,Mehfil Restaurant and Banquet (10820 Ballsford Rd),2023-01-27T21:08:52.000Z,2023-01-27T22:04:20.000Z,completed,PLAIN TANDORI ROTI,1,"",,,1.99,72.44,USD
Washington D.C.,Mehfil Restaurant and Banquet (10820 Ballsford Rd),2023-01-27T21:08:52.000Z,2023-01-27T22:04:20.000Z,completed,PLAIN TAWA ROTI,1,"",,,1.99,72.44,USD
Washington D.C.,Mehfil Restaurant and Banquet (10820 Ballsford Rd),2023-01-27T21:08:52.000Z,2023-01-27T22:04:20.000Z,completed,Peshawari naan,1,"",,,3.0,72.44,USD
Washington D.C.,Thai Tyme Restaurant,2023-01-27T12:58:09.000Z,2023-01-27T13:26:01.000Z,completed,Drunken Noodles,1,Shrimp,3.0,Extra shrimp,11.95,57.38,USD
Washington D.C.,Thai Tyme Restaurant,2023-01-27T12:58:09.000Z,2023-01-27T13:26:01.000Z,completed,Peanut Sauce,1,"",,,1.0,57.38,USD
Washington D.C.,Thai Tyme Restaurant,2023-01-27T12:58:09.000Z,2023-01-27T13:26:01.000Z,completed,Veggie Dumplings,2,"",,,7.95,57.38,USD
Washington D.C.,Thai Tyme Restaurant,2023-01-27T12:58:09.000Z,2023-01-27T13:26:01.000Z,completed,Fried Rice Yellow Curry,1,Chicken,0.0,,11.95,57.38,USD
Washington D.C.,Pizza Boli's (8800 Commerce Ct),2023-01-26T00:20:47.000Z,2023-01-26T03:21:07.000Z,completed,3 Piece Chicken Strips with Crispy Fries,1,"",,hot sauce please,8.99,28.96,USD
Washington D.C.,Pizza Boli's (8800 Commerce Ct),2023-01-26T00:20:47.000Z,2023-01-26T03:21:07.000Z,completed,The Vegilicious,1,"10\" Small",0.0,,14.99,28.96,USD
Washington D.C.,Rangoli,2023-01-25T18:38:44.000Z,2023-01-25T19:14:53.000Z,completed,Vegetable Samosa,1,"",,,4.99,34.82,USD
Washington D.C.,Rangoli,2023-01-25T18:38:44.000Z,2023-01-25T19:14:53.000Z,completed,Chicken Biryani,1,"",,,14.99,34.82,USD
Washington D.C.,Rangoli,2023-01-25T18:38:44.000Z,2023-01-25T19:14:53.000Z,completed,Chicken Sixty-Five,1,"",,,8.5,34.82,USD
Washington D.C.,Thai Tyme Restaurant,2023-01-22T15:33:34.000Z,2023-01-22T15:58:42.000Z,completed,Drunken Noodles,1,Shrimp,3.0,Extra Chicken,11.95,56.28,USD
Washington D.C.,Thai Tyme Restaurant,2023-01-22T15:33:34.000Z,2023-01-22T15:58:42.000Z,completed,Fried Rice Yellow Curry,1,Chicken,0.0,,11.95,56.28,USD
Washington D.C.,Thai Tyme Restaurant,2023-01-22T15:33:34.000Z,2023-01-22T15:58:42.000Z,completed,Peanut Sauce,1,"",,,1.0,56.28,USD
Washington D.C.,Thai Tyme Restaurant,2023-01-22T15:33:34.000Z,2023-01-22T15:58:42.000Z,completed,Veggie Dumplings,2,"",,,7.95,56.28,USD
Washington D.C.,Panda Express (9685 Liberia Ave.),2023-01-19T11:50:04.000Z,2023-01-19T12:10:31.000Z,completed,Bigger Plate,1,"Mushroom Chicken, Black Pepper Chicken, The Original Orange Chicken, SweetFire Chicken Breast, Kung Pao Chicken, Chow Mein, Fried Rice",0.0,,13.75,45.18,USD
Washington D.C.,Panda Express (9685 Liberia Ave.),2023-01-19T11:50:04.000Z,2023-01-19T12:10:31.000Z,completed,Veggie Spring Roll,4,Small,2.5,,0.0,45.18,USD
Washington D.C.,Panda Express (9685 Liberia Ave.),2023-01-19T11:50:04.000Z,2023-01-19T12:10:31.000Z,completed,Veggie Spring Roll,4,Small (2 pcs),0.0,,0.0,45.18,USD
Washington D.C.,Thai Tyme Restaurant,2023-01-18T18:52:13.000Z,2023-01-18T19:22:07.000Z,completed,Drunken Noodles,1,Shrimp,3.0,Extra shrimp and no 3 spice,11.95,57.38,USD
Washington D.C.,Thai Tyme Restaurant,2023-01-18T18:52:13.000Z,2023-01-18T19:22:07.000Z,completed,Fried Rice Yellow Curry,1,Chicken,0.0,3 Spicy,11.95,57.38,USD
Washington D.C.,Thai Tyme Restaurant,2023-01-18T18:52:13.000Z,2023-01-18T19:22:07.000Z,completed,Peanut Sauce,1,"",,,1.0,57.38,USD
Washington D.C.,Thai Tyme Restaurant,2023-01-18T18:52:13.000Z,2023-01-18T19:22:07.000Z,completed,Veggie Dumplings,2,"",,,7.95,57.38,USD
Washington D.C.,Thai Tyme Restaurant,2023-01-16T19:44:24.000Z,2023-01-16T20:34:52.000Z,completed,Drunken Noodles,1,Shrimp,3.0,Extra shrimp,11.95,55.39,USD
Washington D.C.,Thai Tyme Restaurant,2023-01-16T19:44:24.000Z,2023-01-16T20:34:52.000Z,completed,Veggie Dumplings,2,"",,,7.95,55.39,USD
Washington D.C.,Thai Tyme Restaurant,2023-01-16T19:44:24.000Z,2023-01-16T20:34:52.000Z,completed,Fried Rice Yellow Curry,1,Chicken,0.0,,11.95,55.39,USD
Washington D.C.,Thai Tyme Restaurant,2023-01-16T19:44:24.000Z,2023-01-16T20:34:52.000Z,completed,Peanut Sauce,1,"",,,1.0,55.39,USD
Washington D.C.,Chicken.com,2023-01-12T15:30:54.000Z,2023-01-12T17:01:14.000Z,completed,Fiery Fries,1,"",,,5.99,22.78,USD
Washington D.C.,Chicken.com,2023-01-12T15:30:54.000Z,2023-01-12T17:01:14.000Z,completed,Hot and Spicy Pizza,1,Large,7.0,,14.99,22.78,USD
Washington D.C.,Wawa 8644 (9471 Liberia Ave.),2022-12-19T00:32:34.000Z,2022-12-19T01:15:50.000Z,completed,Breaded Chicken Strips - Custom,2,Wheat Shorti Roll,2.2,,4.99,19.82,USD
Washington D.C.,Wawa 8644 (9471 Liberia Ave.),2022-12-19T00:32:34.000Z,2022-12-19T01:15:50.000Z,completed,Breaded Chicken Strips - Custom,2,"Buffalo Sauce *contains egg*, Pepper Jack, Creamy Chipotle",0.0,,4.99,19.82,USD
Washington D.C.,Wawa 8644 (9471 Liberia Ave.),2022-12-19T00:32:34.000Z,2022-12-19T01:15:50.000Z,completed,Breaded Chicken Strips - Custom,2,Extra Cheese,0.84,,4.99,19.82,USD
Washington D.C.,Wild Burger (345),2022-12-16T16:30:33.000Z,2022-12-16T17:06:58.000Z,completed,Double Burger,1,"Bun, Bacon Aioli, Desert Heat® (Dry Seasoning), Buffalo (Dry Seasoning), Pickled Hot Peppers, Pickles, Wild®, Pepper Jack, Grilled Onions",0.0,,11.99,21.54,USD
Washington D.C.,Wild Burger (345),2022-12-16T16:30:33.000Z,2022-12-16T17:06:58.000Z,completed,Double Burger,1,Potato Wedges,3.0,,11.99,21.54,USD
Washington D.C.,Wild Burger (345),2022-12-16T16:30:33.000Z,2022-12-16T17:06:58.000Z,completed,Double Burger,1,Bacon,2.0,,11.99,21.54,USD
Washington D.C.,Wild Burger (345),2022-12-12T18:58:21.000Z,2022-12-12T19:55:33.000Z,completed,Single Burger,1,Bacon,2.0,,10.99,20.4,USD
Washington D.C.,Wild Burger (345),2022-12-12T18:58:21.000Z,2022-12-12T19:55:33.000Z,completed,Single Burger,1,"Bun, Buffalo (Dry Seasoning), Wild®, Mayo",0.0,,10.99,20.4,USD
Washington D.C.,Wild Burger (345),2022-12-12T18:58:21.000Z,2022-12-12T19:55:33.000Z,completed,Single Burger,1,Tater Tots,3.0,,10.99,20.4,USD
Washington D.C.,Wawa 8644 (9471 Liberia Ave.),2022-12-11T19:04:04.000Z,2022-12-11T19:44:05.000Z,completed,Breaded Chicken Strips - Buffalo,2,Extra Cheese,0.84,,4.99,27.11,USD
Washington D.C.,Wawa 8644 (9471 Liberia Ave.),2022-12-11T19:04:04.000Z,2022-12-11T19:44:05.000Z,completed,Chocolate Cookies & Cream,1,No Whipped Cream,0.0,,5.69,27.11,USD
Washington D.C.,Wawa 8644 (9471 Liberia Ave.),2022-12-11T19:04:04.000Z,2022-12-11T19:44:05.000Z,completed,Chocolate Cookies & Cream,1,24oz,0.8,,5.69,27.11,USD
Washington D.C.,Wawa 8644 (9471 Liberia Ave.),2022-12-11T19:04:04.000Z,2022-12-11T19:44:05.000Z,completed,Breaded Chicken Strips - Buffalo,2,"American, Buffalo Sauce *contains egg*, Pepper Jack, Creamy Chipotle",0.0,,4.99,27.11,USD
Washington D.C.,Wawa 8644 (9471 Liberia Ave.),2022-12-11T19:04:04.000Z,2022-12-11T19:44:05.000Z,completed,Breaded Chicken Strips - Buffalo,2,Wheat Shorti Roll,2.2,,4.99,27.11,USD
Washington D.C.,Urban Tandoor,2022-12-10T20:25:07.000Z,2022-12-10T21:12:09.000Z,completed,Dal Makhani,1,Medium,0.0,,17.0,46.87,USD
Washington D.C.,Urban Tandoor,2022-12-10T20:25:07.000Z,2022-12-10T21:12:09.000Z,completed,Onion Kulcha,1,"",,,4.0,46.87,USD
Washington D.C.,Urban Tandoor,2022-12-10T20:25:07.000Z,2022-12-10T21:12:09.000Z,completed,Paneer Tikka,1,"",,,20.0,46.87,USD
Washington D.C.,Urban Tandoor,2022-12-10T20:25:07.000Z,2022-12-10T21:12:09.000Z,completed,Roti,3,"",,,3.0,46.87,USD
Washington D.C.,Urban Tandoor,2022-12-10T20:25:07.000Z,2022-12-10T21:12:09.000Z,completed,Vegetable Momo (6 pcs),1,"",,,8.0,46.87,USD
Washington D.C.,Urban Tandoor,2022-12-10T20:25:07.000Z,2022-12-10T21:12:09.000Z,completed,Mango Chicken,1,Medium,0.0,,19.0,46.87,USD
Washington D.C.,Shahi kabob palace,2022-12-10T11:22:19.000Z,2022-12-10T12:40:51.000Z,completed,Samosa (1 pc),1,"",,,1.79,19.35,USD
Washington D.C.,Shahi kabob palace,2022-12-10T11:22:19.000Z,2022-12-10T12:40:51.000Z,completed,Chicken Kabob (Boneless),1,Wheat,0.0,,14.99,19.35,USD
Washington D.C.,Wawa 8644 (9471 Liberia Ave.),2022-12-08T19:02:02.000Z,2022-12-08T19:26:31.000Z,completed,Breaded Chicken Strips - Buffalo,2,"American, Buffalo Sauce *contains egg*, Pepper Jack, Creamy Chipotle",0.0,,4.99,23.09,USD
Washington D.C.,Wawa 8644 (9471 Liberia Ave.),2022-12-08T19:02:02.000Z,2022-12-08T19:26:31.000Z,completed,Breaded Chicken Strips - Buffalo,2,Extra Cheese,0.84,,4.99,23.09,USD
Washington D.C.,Wawa 8644 (9471 Liberia Ave.),2022-12-08T19:02:02.000Z,2022-12-08T19:26:31.000Z,completed,Chex Mix Bold 3.75oz,1,"",,,2.79,23.09,USD
Washington D.C.,Wawa 8644 (9471 Liberia Ave.),2022-12-08T19:02:02.000Z,2022-12-08T19:26:31.000Z,completed,Breaded Chicken Strips - Buffalo,2,Shorti Roll,2.2,,4.99,23.09,USD
Washington D.C.,Thai Tyme Restaurant,2022-12-06T18:12:33.000Z,2022-12-06T18:38:33.000Z,completed,Fried Rice Yellow Curry,1,Shrimp,3.0,medium Spicy,11.95,52.38,USD
Washington D.C.,Thai Tyme Restaurant,2022-12-06T18:12:33.000Z,2022-12-06T18:38:33.000Z,completed,Pad Thai,1,Chicken,0.0,,11.95,52.38,USD
Washington D.C.,Thai Tyme Restaurant,2022-12-06T18:12:33.000Z,2022-12-06T18:38:33.000Z,completed,Peanut Sauce,1,"",,,1.0,52.38,USD
Washington D.C.,Thai Tyme Restaurant,2022-12-06T18:12:33.000Z,2022-12-06T18:38:33.000Z,completed,Veggie Dumplings,2,"",,,7.95,52.38,USD
Washington D.C.,Starbucks (Manassas Crossroads),2022-12-04T21:48:03.000Z,2022-12-04T22:40:29.000Z,completed,Cheese Danish,1,Warmed,0.0,,3.95,22.48,USD
Washington D.C.,Starbucks (Manassas Crossroads),2022-12-04T21:48:03.000Z,2022-12-04T22:40:29.000Z,completed,Chocolate Pistachio Swirl,1,Warmed,0.0,,4.55,22.48,USD
Washington D.C.,Starbucks (Manassas Crossroads),2022-12-04T21:48:03.000Z,2022-12-04T22:40:29.000Z,completed,Crispy Grilled Cheese on Sourdough,1,Sriracha,0.0,,7.55,22.48,USD
Washington D.C.,Starbucks (Manassas Crossroads),2022-12-04T21:48:03.000Z,2022-12-04T22:40:29.000Z,completed,Double Chocolaty Chip Crème Frappuccino® Blended Beverage,1,"Whole Milk, Whipped Cream, Ice, Included Frappuccino® Chips, Included Mocha Sauce, Mocha Drizzle",0.0,,5.75,22.48,USD
Washington D.C.,Starbucks (Manassas Crossroads),2022-12-04T21:48:03.000Z,2022-12-04T22:40:29.000Z,completed,Double Chocolaty Chip Crème Frappuccino® Blended Beverage,1,Heavy Cream,0.85,,5.75,22.48,USD
Washington D.C.,Starbucks (Manassas Crossroads),2022-12-04T21:48:03.000Z,2022-12-04T22:40:29.000Z,completed,Glazed Doughnut,1,"",,,2.95,22.48,USD
Washington D.C.,Starbucks (Manassas Crossroads),2022-12-04T21:48:03.000Z,2022-12-04T22:40:29.000Z,completed,Chocolate Cookie Crumble Crème Frappuccino®,1,"Whole Milk, Cookie Crumble Topping, Whipped Cream, Included Frappuccino® Chips, Included Mocha Sauce, Mocha Drizzle",0.0,,6.45,22.48,USD
Washington D.C.,Starbucks (Manassas Crossroads),2022-12-04T21:48:03.000Z,2022-12-04T22:40:29.000Z,completed,Chocolate Cookie Crumble Crème Frappuccino®,1,Grande Chocolate Cookie Crumble Crème Frappuccino®,0.5,,6.45,22.48,USD
Washington D.C.,Starbucks (Manassas Crossroads),2022-12-04T21:48:03.000Z,2022-12-04T22:40:29.000Z,completed,Double Chocolaty Chip Crème Frappuccino® Blended Beverage,1,Grande Double Chocolaty Chip Crème Frappuccino® Blended Beverage,0.7,,5.75,22.48,USD
Washington D.C.,Tom's Diner,2022-12-04T12:54:57.000Z,2022-12-04T13:19:18.000Z,completed,Veggie Omelette,2,"",,Hash Browns and Biscuits. Jelly Please.,13.8,22.74,USD
Washington D.C.,Wawa 8644 (9471 Liberia Ave.),2022-12-02T20:16:04.000Z,2022-12-02T20:43:35.000Z,completed,Canada Dry Ginger Ale 20oz,2,"",,,2.29,21.18,USD
Washington D.C.,Wawa 8644 (9471 Liberia Ave.),2022-12-02T20:16:04.000Z,2022-12-02T20:43:35.000Z,completed,Breaded Chicken Strips - Buffalo,1,"American, Buffalo Sauce *contains egg*, Pepper Jack, Creamy Chipotle",0.0,,4.99,21.18,USD
Washington D.C.,Wawa 8644 (9471 Liberia Ave.),2022-12-02T20:16:04.000Z,2022-12-02T20:43:35.000Z,completed,Breaded Chicken Strips - Buffalo,1,Extra Cheese,0.84,,4.99,21.18,USD
Washington D.C.,Wawa 8644 (9471 Liberia Ave.),2022-12-02T20:16:04.000Z,2022-12-02T20:43:35.000Z,completed,Breaded Chicken Strips - Buffalo,1,Wheat Classic Roll,4.1,,4.99,21.18,USD
Washington D.C.,Wawa 8644 (9471 Liberia Ave.),2022-12-02T20:16:04.000Z,2022-12-02T20:43:35.000Z,completed,Chex Mix Bold 3.75oz,1,"",,,2.79,21.18,USD
Washington D.C.,Rangoli,2022-12-02T12:29:13.000Z,2022-12-02T13:04:50.000Z,completed,Bombay Burger,1,"",,,4.5,27.64,USD
Washington D.C.,Rangoli,2022-12-02T12:29:13.000Z,2022-12-02T13:04:50.000Z,completed,Chicken Sixty-Five,1,"",,,8.5,27.64,USD
Washington D.C.,Rangoli,2022-12-02T12:29:13.000Z,2022-12-02T13:04:50.000Z,completed,Lamb Biryani,1,"",,,15.99,27.64,USD
Washington D.C.,Rangoli,2022-12-02T12:29:13.000Z,2022-12-02T13:04:50.000Z,completed,Gajar Halwa,1,"",,,4.99,27.64,USD
Washington D.C.,Wawa 8644 (9471 Liberia Ave.),2022-12-02T00:21:09.000Z,2022-12-02T01:00:15.000Z,canceled,Breaded Chicken Strips - Buffalo,2,Shorti Roll,2.2,,4.99,0.0,USD
Washington D.C.,Wawa 8644 (9471 Liberia Ave.),2022-12-02T00:21:09.000Z,2022-12-02T01:00:15.000Z,canceled,Breaded Chicken Strips - Buffalo,2,"American, Buffalo Sauce *contains egg*, Pepper Jack, Creamy Chipotle",0.0,,4.99,0.0,USD
Washington D.C.,Wawa 8644 (9471 Liberia Ave.),2022-12-02T00:21:09.000Z,2022-12-02T01:00:15.000Z,canceled,Breaded Chicken Strips - Buffalo,2,Extra Cheese,0.84,,4.99,0.0,USD
Washington D.C.,Rangoli,2022-12-01T19:07:17.000Z,2022-12-01T19:43:34.000Z,completed,Tandori Chicken,1,"",,,14.99,34.62,USD
Washington D.C.,Rangoli,2022-12-01T19:07:17.000Z,2022-12-01T19:43:34.000Z,completed,Yellow Dal Tarka,1,"",,,14.99,34.62,USD
Washington D.C.,Rangoli,2022-11-29T13:22:21.000Z,2022-11-29T13:56:51.000Z,completed,Roti,1,"",,,2.99,20.7,USD
Washington D.C.,Rangoli,2022-11-29T13:22:21.000Z,2022-11-29T13:56:51.000Z,completed,Yellow Dal Tarka,1,"",,,14.99,20.7,USD
Washington D.C.,Burger King (10034 Dumfries Road),2022-11-28T21:28:17.000Z,2022-11-28T21:42:51.000Z,completed,8PC Chicken Nuggets,2,Sweet & Sour Sauce,0.0,,2.99,33.94,USD
Washington D.C.,Burger King (10034 Dumfries Road),2022-11-28T21:28:17.000Z,2022-11-28T21:42:51.000Z,completed,9PC Chicken Fries Meal,1,Large 9PC Chicken Fries Meal,0.7,,10.19,33.94,USD
Washington D.C.,Burger King (10034 Dumfries Road),2022-11-28T21:28:17.000Z,2022-11-28T21:42:51.000Z,completed,9PC Chicken Fries Meal,1,"Buffalo Sauce, Orange Fanta®, French Fries",0.0,,10.19,33.94,USD
Washington D.C.,Ashton Avenue Family Restaurant,2022-11-28T11:23:07.000Z,2022-11-28T12:19:17.000Z,completed,Juice,1,Apple,0.0,,2.75,23.44,USD
Washington D.C.,Ashton Avenue Family Restaurant,2022-11-28T11:23:07.000Z,2022-11-28T12:19:17.000Z,completed,Vegetable Omelette,2,"Home Fries, Pancakes",0.0,salt and pepper in omelette please,12.0,23.44,USD
Washington D.C.,Ashton Avenue Family Restaurant,2022-11-28T11:23:07.000Z,2022-11-28T12:19:17.000Z,completed,Strawberry  Smoothie,1,"",,,4.0,23.44,USD
Washington D.C.,Ashton Avenue Family Restaurant,2022-11-28T11:23:07.000Z,2022-11-28T12:19:17.000Z,completed,Hash Browns,1,"",,,4.0,23.44,USD
Washington D.C.,Thai Tyme Restaurant,2022-11-27T15:23:35.000Z,2022-11-27T16:03:02.000Z,completed,Fried Rice Yellow Curry,1,Chicken,0.0,medium Spicy,11.95,49.39,USD
Washington D.C.,Thai Tyme Restaurant,2022-11-27T15:23:35.000Z,2022-11-27T16:03:02.000Z,completed,Drunken Noodles,1,Shrimp,3.0,,11.95,49.39,USD
Washington D.C.,Thai Tyme Restaurant,2022-11-27T15:23:35.000Z,2022-11-27T16:03:02.000Z,completed,Veggie Dumplings,2,"",,,7.95,49.39,USD
Washington D.C.,Mehfil Restaurant and Banquet (10820 Ballsford Rd),2022-11-26T11:49:35.000Z,2022-11-26T12:37:19.000Z,completed,CHICKEN BIRYANI,1,"",,,17.99,52.84,USD
Washington D.C.,Mehfil Restaurant and Banquet (10820 Ballsford Rd),2022-11-26T11:49:35.000Z,2022-11-26T12:37:19.000Z,completed,CHOLEY BHATURA,1,"",,,13.19,52.84,USD
Washington D.C.,Mehfil Restaurant and Banquet (10820 Ballsford Rd),2022-11-26T11:49:35.000Z,2022-11-26T12:37:19.000Z,completed,Lasooni chicken tikka,1,"",,,13.0,52.84,USD
Washington D.C.,Lahoria Zaiqa Tandoori Village (Centreville Road),2022-11-23T19:15:29.000Z,2022-11-23T20:12:48.000Z,completed,Seekh Kebab (2 pcs) Chicken,1,"",,less spicy,11.99,55.07,USD
Washington D.C.,Lahoria Zaiqa Tandoori Village (Centreville Road),2022-11-23T19:15:29.000Z,2022-11-23T20:12:48.000Z,completed,Daal Mash,1,Naan (1 pc),,,11.99,55.07,USD
Washington D.C.,Lahoria Zaiqa Tandoori Village (Centreville Road),2022-11-23T19:15:29.000Z,2022-11-23T20:12:48.000Z,completed,Rasmalai (4 pcs),1,"",,,5.99,55.07,USD
Washington D.C.,Lahoria Zaiqa Tandoori Village (Centreville Road),2022-11-23T19:15:29.000Z,2022-11-23T20:12:48.000Z,completed,Chicken Tikka W bone 6 pcs,1,"",,less spicy,10.99,55.07,USD
Washington D.C.,Lahoria Zaiqa Tandoori Village (Centreville Road),2022-11-23T19:15:29.000Z,2022-11-23T20:12:48.000Z,completed,Samosa (2 pcs),1,"",,,3.0,55.07,USD
Washington D.C.,Thai Tyme Restaurant,2022-11-18T15:51:18.000Z,2022-11-18T16:36:45.000Z,completed,Veggie Dumplings,1,"",,,7.95,52.38,USD
Washington D.C.,Thai Tyme Restaurant,2022-11-18T15:51:18.000Z,2022-11-18T16:36:45.000Z,completed,Fried Rice Green Curry,1,Shrimp,3.0,,11.95,52.38,USD
Washington D.C.,Thai Tyme Restaurant,2022-11-18T15:51:18.000Z,2022-11-18T16:36:45.000Z,completed,Pad Woon Sen,1,Chicken,0.0,Thai Spicy,12.95,52.38,USD
Washington D.C.,Thai Tyme Restaurant,2022-11-18T15:51:18.000Z,2022-11-18T16:36:45.000Z,completed,Pop Pop Shrimp,1,"",,,7.95,52.38,USD
Washington D.C.,Ashton Avenue Family Restaurant,2022-11-18T10:34:21.000Z,2022-11-18T11:02:59.000Z,completed,Vegetable Omelette,2,"Home Fries, Pancakes",0.0,enough sauce and syrup please,12.0,29.64,USD
